3006431,4007230,TRUE
3006787,4007231,TRUE
3006971,4007234,TRUE
3006483,4007238,TRUE
3006388,4007242,TRUE
3007510,4007243,TRUE
3006664,4007250,TRUE
3006607,4007251,TRUE
3007508,4007254,TRUE
3007752,4007257,TRUE
3007033,4007268,TRUE
3001440,4007302,TRUE
3002188,4007305,TRUE
3000266,4007307,TRUE
3001533,4007308,TRUE
3001275,4007310,TRUE
3001569,4007516,TRUE
3001559,4007517,TRUE
3000668,4007519,TRUE
3000656,4007521,TRUE
3000649,4007523,TRUE
3007097,4007525,TRUE
3007427,4007530,TRUE
3001550,4007533,TRUE
3003532,4007539,TRUE
3001362,4007542,TRUE
3007625,4007541,FALSE
3003474,4007532,FALSE
3006929,4007528,FALSE
3001901,4007527,FALSE
3006230,4007526,FALSE
3004452,4007520,FALSE
3001835,4007515,FALSE
3006218,4007309,FALSE
3004269,4007304,FALSE
3009868,4007304,FALSE
3008854,4007303,FALSE
3001555,4007301,FALSE
3006918,4007299,FALSE
3001795,4007298,FALSE
3008334,4007296,FALSE
3007741,4007295,FALSE
3007445,4007294,FALSE
3007663,4007275,FALSE
3001599,4007274,FALSE
3004524,4007273,FALSE
3000541,4007272,FALSE
3000533,4007271,FALSE
3009701,4007270,FALSE
3009292,4007269,FALSE
3008027,4007265,FALSE
3007857,4007264,FALSE
3007566,4007263,FALSE
3005780,4007259,FALSE
3004543,4007258,FALSE
3007050,4007256,FALSE
3004261,4007252,FALSE
3008632,4007249,FALSE
3004539,4007245,FALSE
3010045,4007240,FALSE
3009754,4007239,FALSE
3008025,4007237,FALSE
3007911,4007235,FALSE
3006970,4007233,FALSE
3006048,4007225,FALSE
3002528,4007224,FALSE
3000681,4007223,FALSE
3008964,4007222,FALSE
3004628,4007219,FALSE
3000689,4007218,FALSE
3004509,4007216,FALSE
3004864,4007215,FALSE
3000045,4007214,FALSE
3007365,4007212,FALSE
3006909,4007202,FALSE
3003820,4007205,FALSE
3009753,4007206,FALSE
3007605,4007209,FALSE
3001367,4007543,FALSE
3001371,4007547,FALSE
3004311,4007549,FALSE
3005290,4008791,FALSE
3005291,4008793,FALSE
3005308,4008796,FALSE
3005314,4008801,FALSE
3005317,4008808,FALSE
3006639,4008813,FALSE
3002746,4008817,FALSE
3004321,4004804,TRUE
3003048,4004812,TRUE
3006976,4005215,TRUE
3005027,4005224,TRUE
3003696,4005816,TRUE
3001603,4005818,TRUE
3002071,4005822,TRUE
3001907,4005824,TRUE
3009647,4005827,TRUE
3009328,4005830,TRUE
3001796,4005832,TRUE
3009180,4005847,TRUE
3009182,4005848,TRUE
3001222,4005850,TRUE
3001356,4005851,TRUE
3001600,4005856,TRUE
3000612,4005857,TRUE
3007632,4005858,TRUE
3008778,4005868,TRUE
3000362,4005872,TRUE
3008167,4005873,TRUE
3001173,4005876,TRUE
3001372,4005877,TRUE
3001858,4005879,TRUE
3005496,4005886,TRUE
3004233,4005888,TRUE
3005701,4005890,FALSE
3005697,4005889,FALSE
3005722,4005893,FALSE
3001047,4005903,FALSE
3001346,4005885,FALSE
3003219,4005901,FALSE
3001302,4005884,FALSE
3001492,4005882,FALSE
3004991,4005907,FALSE
3006566,4005881,FALSE
3002364,4005880,FALSE
3001449,4005878,FALSE
3008510,4005875,FALSE
3009349,4005869,FALSE
3009330,4005865,FALSE
3008900,4005862,FALSE
3002021,4005861,FALSE
3009138,4005859,FALSE
3001147,4005855,FALSE
3007474,4005854,FALSE
3003104,4005853,FALSE
3003845,4005852,FALSE
3009213,4005849,FALSE
3009268,4005845,FALSE
3005248,4005844,FALSE
3004728,4005843,FALSE
3002327,4005842,FALSE
3008614,4005840,FALSE
3004754,4005839,FALSE
3004514,4005838,FALSE
3000790,4005837,FALSE
3001859,4005837,FALSE
3002528,4005834,FALSE
3002114,4005833,FALSE
3001749,4005831,FALSE
3008440,4005828,FALSE
3004772,4005826,FALSE
3003502,4005826,FALSE
3000615,4005823,FALSE
3000654,4005821,FALSE
3004350,4005820,FALSE
3003890,4005817,FALSE
3000807,4005815,FALSE
3005890,4005814,FALSE
3005714,4005225,FALSE
3002917,4005223,FALSE
3004223,4004801,FALSE
3004226,4004802,FALSE
3005276,4004803,FALSE
3006432,4004805,FALSE
3004165,4004806,FALSE
3007552,4004807,FALSE
3003001,4004808,FALSE
3005034,4004809,FALSE
3006207,4004810,FALSE
3006208,4004811,FALSE
3004430,4004813,FALSE
3009587,4004814,FALSE
3007387,4005217,FALSE
3008187,4005220,FALSE
3002584,4005221,FALSE
3002755,4005222,FALSE
3004998,4005910,FALSE
3005002,4005912,FALSE
3005004,4005913,FALSE
3005008,4005914,FALSE
3001233,4005917,FALSE
3002320,4005925,FALSE
3002321,4005926,FALSE
3002323,4005928,FALSE
3000483,4005930,TRUE
3000487,4005931,FALSE
3000488,4005933,FALSE
3006879,4005936,TRUE
3006965,4000209,TRUE
3001365,4001239,TRUE
3002814,4001666,TRUE
3000254,4000862,TRUE
3001528,4000854,TRUE
3009270,4000337,TRUE
3009635,4000671,TRUE
3001397,4000565,TRUE
3000459,4000435,TRUE
3007514,4000035,TRUE
3001385,4001191,TRUE
3004528,4001248,TRUE
3000356,4000468,TRUE
3000311,4002210,TRUE
3001899,4000688,TRUE
3008811,4000959,FALSE
3002406,4000400,TRUE
3005681,4000227,FALSE
3004725,4001948,TRUE
3004093,4001962,TRUE
3002238,4000467,TRUE
3009498,4000721,TRUE
3001411,4000433,FALSE
3003178,4000677,FALSE
3002299,4000413,FALSE
3005853,4000162,FALSE
3001690,4001279,FALSE
3002450,4001003,FALSE
3009990,4000109,FALSE
3009202,4002052,FALSE
3005224,4002102,FALSE
3008250,4001392,FALSE
3008372,4001800,FALSE
3009923,4000789,FALSE
3000966,4000847,FALSE
3007495,4000169,FALSE
3000528,4001652,FALSE
3003240,4001367,FALSE
3002650,4000653,FALSE
3002337,4002101,FALSE
3002680,4001457,FALSE
3009128,4002176,FALSE
3005956,4000369,FALSE
3008739,4000779,FALSE
3009204,4000765,FALSE
3003968,4001249,FALSE
3007268,4000248,FALSE
3002915,4001976,FALSE
3007579,4000514,FALSE
3001163,4002175,FALSE
3004385,4001383,FALSE
3005212,4002352,FALSE
3006349,4000136,FALSE
3001569,4001148,FALSE
3000410,4000110,FALSE
3000415,4000128,FALSE
3002942,4001247,FALSE
3008300,4000624,FALSE
3008666,4000626,FALSE
3001301,4000673,FALSE
3001545,4001171,FALSE
3002162,4001002,FALSE
3003994,4001038,FALSE
3001286,4000347,FALSE
3001758,4000289,FALSE
3002150,4001058,FALSE
3001464,4001027,FALSE
3001539,4002183,FALSE
3002255,4000593,FALSE
3008205,4000650,FALSE
3006946,4001805,TRUE
3002369,4001101,TRUE
3004726,4000181,FALSE
3004270,4002255,TRUE
3002284,4001783,FALSE
3002671,4001093,FALSE
3006626,4001812,TRUE
3008377,4000040,FALSE
3009883,4001511,FALSE
3009853,4001957,TRUE
3002852,4002165,TRUE
3004076,4001049,TRUE
3007059,4001466,TRUE
3003065,4001422,FALSE
3007201,4000909,TRUE
3007488,4001732,FALSE
3005489,4001595,TRUE
3003361,4000962,FALSE
3003302,4000851,TRUE
3002616,4000960,TRUE
3009669,4001596,TRUE
3004597,4001568,FALSE
3003701,4001675,TRUE
3009773,4001097,FALSE
3007809,4002315,FALSE
3004858,4001314,FALSE
3010111,4001302,FALSE
3000562,4001847,FALSE
3009729,4002379,FALSE
3004325,4001747,TRUE
